Category,Book_name,Ratings,Price,Book_Url
Nonfiction,The Name of God is Mercy,2,£37.25,http://books.toscrape.com/catalogue/category/books/nonfiction_13/page-5.html
Nonfiction,The Omnivore's Dilemma: A Natural History of Four Meals,2,£38.21,http://books.toscrape.com/catalogue/category/books/nonfiction_13/index.html
Nonfiction,The Power of Now: A Guide to Spiritual Enlightenment,2,£43.54,http://books.toscrape.com/catalogue/category/books/nonfiction_13/index.html
Nonfiction,"The Sleep Revolution: Transforming Your Life, One Night at a Time",4,£11.68,http://books.toscrape.com/catalogue/category/books/nonfiction_13/page-3.html
Nonfiction,"The Suffragettes (Little Black Classics, #96)",2,£11.89,http://books.toscrape.com/catalogue/category/books/nonfiction_13/page-6.html
Nonfiction,The Tumor,5,£41.56,http://books.toscrape.com/catalogue/category/books/nonfiction_13/page-6.html
Nonfiction,The Year of Magical Thinking,2,£43.04,http://books.toscrape.com/catalogue/category/books/nonfiction_13/page-2.html
Nonfiction,Throwing Rocks at the Google Bus: How Growth Became the Enemy of Prosperity,3,£31.12,http://books.toscrape.com/catalogue/category/books/nonfiction_13/index.html
Nonfiction,Travels with Charley: In Search of America,5,£57.82,http://books.toscrape.com/catalogue/category/books/nonfiction_13/page-6.html
Nonfiction,"Trespassing Across America: One Man's Epic, Never-Done-Before (and Sort of Illegal) Hike Across the Heartland",1,£53.51,http://books.toscrape.com/catalogue/category/books/nonfiction_13/page-5.html
Nonfiction,Under the Banner of Heaven: A Story of Violent Faith,1,£30.00,http://books.toscrape.com/catalogue/category/books/nonfiction_13/page-4.html
Nonfiction,"Unseen City: The Majesty of Pigeons, the Discreet Charm of Snails & Other Wonders of the Urban Wilderness",4,£44.18,http://books.toscrape.com/catalogue/category/books/nonfiction_13/index.html
Nonfiction,"Unstuffed: Decluttering Your Home, Mind, and Soul",1,£58.09,http://books.toscrape.com/catalogue/category/books/nonfiction_13/page-4.html
Nonfiction,Very Good Lives: The Fringe Benefits of Failure and the Importance of Imagination,3,£50.66,http://books.toscrape.com/catalogue/category/books/nonfiction_13/page-4.html
Nonfiction,We the People: The Modern-Day Figures Who Have Reshaped and Affirmed the Founding Fathers' Vision of America,3,£31.95,http://books.toscrape.com/catalogue/category/books/nonfiction_13/page-4.html
Nonfiction,What's It Like in Space?: Stories from Astronauts Who've Been There,2,£19.60,http://books.toscrape.com/catalogue/category/books/nonfiction_13/page-2.html
Nonfiction,When Breath Becomes Air,2,£39.36,http://books.toscrape.com/catalogue/category/books/nonfiction_13/page-3.html
Nonfiction,Whole Lotta Creativity Going On: 60 Fun and Unusual Exercises to Awaken and Strengthen Your Creativity,4,£38.20,http://books.toscrape.com/catalogue/category/books/nonfiction_13/page-2.html
Nonfiction,Why Not Me?,1,£17.76,http://books.toscrape.com/catalogue/category/books/nonfiction_13/page-3.html
Nonfiction,Why Save the Bankers?: And Other Essays on Our Economic and Political Crisis,2,£48.67,http://books.toscrape.com/catalogue/category/books/nonfiction_13/page-4.html
Nonfiction,Worlds Elsewhere: Journeys Around Shakespeare's Globe,5,£40.30,http://books.toscrape.com/catalogue/category/books/nonfiction_13/index.html
Nonfiction,"Zero to One: Notes on Startups, or How to Build the Future",3,£34.06,http://books.toscrape.com/catalogue/category/books/nonfiction_13/page-3.html
Novels,Suzie Snowflake: One beautiful flake (a self-esteem story),5,£54.81,http://books.toscrape.com/catalogue/category/books/novels_46/index.html
Paranormal,"Vampire Knight, Vol. 1 (Vampire Knight #1)",1,£15.40,http://books.toscrape.com/catalogue/category/books/paranormal_24/index.html
Parenting,Catastrophic Happiness: Finding Joy in Childhood's Messy Years,2,£37.35,http://books.toscrape.com/catalogue/category/books/parenting_28/index.html
Philosophy,"At The Existentialist CafÃ©: Freedom, Being, and apricot cocktails with: Jean-Paul Sartre, Simone de Beauvoir, Albert Camus, Martin Heidegger, Edmund Husserl, Karl Jaspers, Maurice Merleau-Ponty and others",5,£29.93,http://books.toscrape.com/catalogue/category/books/philosophy_7/index.html
Philosophy,Beyond Good and Evil,1,£43.38,http://books.toscrape.com/catalogue/category/books/philosophy_7/index.html
Philosophy,Critique of Pure Reason,1,£20.75,http://books.toscrape.com/catalogue/category/books/philosophy_7/index.html
Philosophy,Kierkegaard: A Christian Missionary to Christians,1,£47.13,http://books.toscrape.com/catalogue/category/books/philosophy_7/index.html
Philosophy,Meditations,2,£25.89,http://books.toscrape.com/catalogue/category/books/philosophy_7/index.html
Philosophy,Proofs of God: Classical Arguments from Tertullian to Barth,1,£54.21,http://books.toscrape.com/catalogue/category/books/philosophy_7/index.html
Philosophy,"Run, Spot, Run: The Ethics of Keeping Pets",1,£20.02,http://books.toscrape.com/catalogue/category/books/philosophy_7/index.html
Philosophy,Sophie's World,5,£15.94,http://books.toscrape.com/catalogue/category/books/philosophy_7/index.html
Philosophy,The Death of Humanity: and the Case for Life,4,£58.11,http://books.toscrape.com/catalogue/category/books/philosophy_7/index.html
Philosophy,The Nicomachean Ethics,1,£36.34,http://books.toscrape.com/catalogue/category/books/philosophy_7/index.html
Philosophy,The Stranger,4,£17.44,http://books.toscrape.com/catalogue/category/books/philosophy_7/index.html
Poetry,A Light in the Attic,3,£51.77,http://books.toscrape.com/catalogue/category/books/poetry_23/index.html
Poetry,Booked,5,£17.49,http://books.toscrape.com/catalogue/category/books/poetry_23/index.html
Poetry,Howl and Other Poems,2,£40.45,http://books.toscrape.com/catalogue/category/books/poetry_23/index.html
Poetry,Leave This Song Behind: Teen Poetry at Its Best,5,£51.17,http://books.toscrape.com/catalogue/category/books/poetry_23/index.html
Poetry,Les Fleurs du Mal,5,£29.04,http://books.toscrape.com/catalogue/category/books/poetry_23/index.html
Poetry,Night Sky with Exit Wounds,1,£41.05,http://books.toscrape.com/catalogue/category/books/poetry_23/index.html
Poetry,Olio,1,£23.88,http://books.toscrape.com/catalogue/category/books/poetry_23/index.html
Poetry,Out of Print: City Lights Spotlight No. 14,5,£53.64,http://books.toscrape.com/catalogue/category/books/poetry_23/index.html
Poetry,Poems That Make Grown Women Cry,4,£14.19,http://books.toscrape.com/catalogue/category/books/poetry_23/index.html
Poetry,"Quarter Life Poetry: Poems for the Young, Broke and Hangry",5,£50.89,http://books.toscrape.com/catalogue/category/books/poetry_23/index.html
Poetry,Shakespeare's Sonnets,4,£20.66,http://books.toscrape.com/catalogue/category/books/poetry_23/index.html
Poetry,Slow States of Collapse: Poems,3,£57.31,http://books.toscrape.com/catalogue/category/books/poetry_23/index.html
Poetry,The Black Maria,1,£52.15,http://books.toscrape.com/catalogue/category/books/poetry_23/index.html
Poetry,The Collected Poems of W.B. Yeats (The Collected Works of W.B. Yeats #1),5,£15.42,http://books.toscrape.com/catalogue/category/books/poetry_23/index.html
Poetry,The Crossover,4,£38.77,http://books.toscrape.com/catalogue/category/books/poetry_23/index.html
Poetry,Twenty Love Poems and a Song of Despair,4,£30.95,http://books.toscrape.com/catalogue/category/books/poetry_23/index.html
Poetry,Untitled Collection: Sabbath Poems 2014,4,£14.27,http://books.toscrape.com/catalogue/category/books/poetry_23/index.html
Poetry,You can't bury them all: Poems,2,£33.63,http://books.toscrape.com/catalogue/category/books/poetry_23/index.html
Poetry,salt.,4,£46.78,http://books.toscrape.com/catalogue/category/books/poetry_23/index.html
Politics,Equal Is Unfair: America's Misguided Fight Against Income Inequality,1,£56.86,http://books.toscrape.com/catalogue/category/books/politics_48/index.html
Politics,Libertarianism for Beginners,2,£51.33,http://books.toscrape.com/catalogue/category/books/politics_48/index.html
Politics,Why the Right Went Wrong: Conservatism--From Goldwater to the Tea Party and Beyond,4,£52.65,http://books.toscrape.com/catalogue/category/books/politics_48/index.html
Psychology,8 Keys to Mental Health Through Exercise,1,£31.04,http://books.toscrape.com/catalogue/category/books/psychology_26/index.html
Psychology,An Unquiet Mind: A Memoir of Moods and Madness,3,£21.30,http://books.toscrape.com/catalogue/category/books/psychology_26/index.html
Psychology,Civilization and Its Discontents,2,£59.95,http://books.toscrape.com/catalogue/category/books/psychology_26/index.html
Psychology,It Didn't Start with You: How Inherited Family Trauma Shapes Who We Are and How to End the Cycle,3,£56.27,http://books.toscrape.com/catalogue/category/books/psychology_26/index.html
Psychology,The Golden Condom: And Other Essays on Love Lost and Found,1,£39.43,http://books.toscrape.com/catalogue/category/books/psychology_26/index.html
Psychology,The Lucifer Effect: Understanding How Good People Turn Evil,1,£10.40,http://books.toscrape.com/catalogue/category/books/psychology_26/index.html
Psychology,"Thinking, Fast and Slow",1,£21.14,http://books.toscrape.com/catalogue/category/books/psychology_26/index.html
Religion,"A History of God: The 4,000-Year Quest of Judaism, Christianity, and Islam",1,£27.62,http://books.toscrape.com/catalogue/category/books/religion_12/index.html
Religion,Choosing Our Religion: The Spiritual Lives of America's Nones,4,£28.42,http://books.toscrape.com/catalogue/category/books/religion_12/index.html
Religion,"Don't Be a Jerk: And Other Practical Advice from Dogen, Japan's Greatest Zen Master",2,£37.97,http://books.toscrape.com/catalogue/category/books/religion_12/index.html
Religion,God: The Most Unpleasant Character in All Fiction,5,£30.03,http://books.toscrape.com/catalogue/category/books/religion_12/index.html
Religion,The Bhagavad Gita,3,£57.49,http://books.toscrape.com/catalogue/category/books/religion_12/index.html
Religion,The Book of Mormon,3,£24.57,http://books.toscrape.com/catalogue/category/books/religion_12/index.html
Religion,You Are What You Love: The Spiritual Power of Habit,4,£21.87,http://books.toscrape.com/catalogue/category/books/religion_12/index.html
Romance,A Gentleman's Position (Society of Gentlemen #3),5,£14.75,http://books.toscrape.com/catalogue/category/books/romance_8/index.html
Romance,A Girl's Guide to Moving On (New Beginnings #2),1,£31.30,http://books.toscrape.com/catalogue/category/books/romance_8/index.html
Romance,A Walk to Remember,1,£56.43,http://books.toscrape.com/catalogue/category/books/romance_8/page-2.html
Romance,Best of My Love (Fool's Gold #20),2,£27.41,http://books.toscrape.com/catalogue/category/books/romance_8/page-2.html
Romance,Black Dust,5,£34.53,http://books.toscrape.com/catalogue/category/books/romance_8/index.html
Romance,Bounty (Colorado Mountain #7),4,£37.26,http://books.toscrape.com/catalogue/category/books/romance_8/page-2.html
Romance,Changing the Game (Play by Play #2),3,£13.38,http://books.toscrape.com/catalogue/category/books/romance_8/index.html
Romance,Charity's Cross (Charles Towne Belles #4),1,£41.24,http://books.toscrape.com/catalogue/category/books/romance_8/page-2.html
Romance,Chase Me (Paris Nights #2),5,£25.27,http://books.toscrape.com/catalogue/category/books/romance_8/index.html
Romance,Dark Lover (Black Dagger Brotherhood #1),1,£12.87,http://books.toscrape.com/catalogue/category/books/romance_8/index.html
Romance,Deep Under (Walker Security #1),5,£47.09,http://books.toscrape.com/catalogue/category/books/romance_8/page-2.html
Romance,Dirty (Dive Bar #1),4,£40.83,http://books.toscrape.com/catalogue/category/books/romance_8/index.html
Romance,Doing It Over (Most Likely To #1),3,£35.61,http://books.toscrape.com/catalogue/category/books/romance_8/index.html
Romance,Fifty Shades Darker (Fifty Shades #2),1,£21.96,http://books.toscrape.com/catalogue/category/books/romance_8/index.html
Romance,Fighting Fate (Fighting #6),3,£39.24,http://books.toscrape.com/catalogue/category/books/romance_8/page-2.html
Romance,First and First (Five Boroughs #3),4,£15.97,http://books.toscrape.com/catalogue/category/books/romance_8/index.html
Romance,Her Backup Boyfriend (The Sorensen Family #1),1,£33.97,http://books.toscrape.com/catalogue/category/books/romance_8/index.html
Romance,Hold Your Breath (Search and Rescue #1),1,£28.82,http://books.toscrape.com/catalogue/category/books/romance_8/index.html
Romance,Imperfect Harmony,4,£34.74,http://books.toscrape.com/catalogue/category/books/romance_8/page-2.html
Romance,Listen to Me (Fusion #1),3,£58.99,http://books.toscrape.com/catalogue/category/books/romance_8/page-2.html
Romance,My Perfect Mistake (Over the Top #1),2,£38.92,http://books.toscrape.com/catalogue/category/books/romance_8/page-2.html
Romance,Off the Hook (Fishing for Trouble #1),3,£47.67,http://books.toscrape.com/catalogue/category/books/romance_8/index.html
Romance,Reservations for Two,3,£11.10,http://books.toscrape.com/catalogue/category/books/romance_8/page-2.html
Romance,"Rhythm, Chord & Malykhin",2,£28.34,http://books.toscrape.com/catalogue/category/books/romance_8/page-2.html
Romance,"Sit, Stay, Love",3,£20.90,http://books.toscrape.com/catalogue/category/books/romance_8/index.html
Romance,Something More Than This,4,£16.24,http://books.toscrape.com/catalogue/category/books/romance_8/index.html
Romance,Suddenly in Love (Lake Haven #1),2,£55.99,http://books.toscrape.com/catalogue/category/books/romance_8/index.html
Romance,Take Me Home Tonight (Rock Star Romance #3),3,£53.98,http://books.toscrape.com/catalogue/category/books/romance_8/index.html
Romance,The Obsession,1,£45.43,http://books.toscrape.com/catalogue/category/books/romance_8/page-2.html
Romance,The Perfect Play (Play by Play #1),3,£59.99,http://books.toscrape.com/catalogue/category/books/romance_8/index.html
Romance,The Purest Hook (Second Circle Tattoos #3),1,£12.25,http://books.toscrape.com/catalogue/category/books/romance_8/page-2.html
Romance,The Wedding Dress,1,£24.12,http://books.toscrape.com/catalogue/category/books/romance_8/index.html
Romance,The Wedding Pact (The O'Malleys #2),3,£32.61,http://books.toscrape.com/catalogue/category/books/romance_8/index.html
Romance,This One Moment (Pushing Limits #1),1,£48.71,http://books.toscrape.com/catalogue/category/books/romance_8/page-2.html
Romance,Where Lightning Strikes (Bleeding Stars #3),3,£39.77,http://books.toscrape.com/catalogue/category/books/romance_8/page-2.html
Science,Diary of a Citizen Scientist: Chasing Tiger Beetles and Other New Ways of Engaging the World,1,£28.41,http://books.toscrape.com/catalogue/category/books/science_22/index.html
Science,Immunity: How Elie Metchnikoff Changed the Course of Modern Medicine,5,£57.36,http://books.toscrape.com/catalogue/category/books/science_22/index.html
Science,Peak: Secrets from the New Science of Expertise,2,£16.28,http://books.toscrape.com/catalogue/category/books/science_22/index.html
Science,Seven Brief Lessons on Physics,4,£30.60,http://books.toscrape.com/catalogue/category/books/science_22/index.html
Science,Sorting the Beef from the Bull: The Science of Food Fraud Forensics,4,£44.74,http://books.toscrape.com/catalogue/category/books/science_22/index.html
Science,"Surely You're Joking, Mr. Feynman!: Adventures of a Curious Character",2,£25.83,http://books.toscrape.com/catalogue/category/books/science_22/index.html
Science,"The Disappearing Spoon: And Other True Tales of Madness, Love, and the History of the World from the Periodic Table of the Elements",5,£57.35,http://books.toscrape.com/catalogue/category/books/science_22/index.html
Science,"The Elegant Universe: Superstrings, Hidden Dimensions, and the Quest for the Ultimate Theory",4,£13.03,http://books.toscrape.com/catalogue/category/books/science_22/index.html
Science,"The Fabric of the Cosmos: Space, Time, and the Texture of Reality",1,£55.91,http://books.toscrape.com/catalogue/category/books/science_22/index.html
Science,The Grand Design,3,£13.76,http://books.toscrape.com/catalogue/category/books/science_22/index.html
Science,The Most Perfect Thing: Inside (and Outside) a Bird's Egg,4,£42.96,http://books.toscrape.com/catalogue/category/books/science_22/index.html
Science,The Origin of Species,4,£10.01,http://books.toscrape.com/catalogue/category/books/science_22/index.html
Science,The Selfish Gene,1,£29.45,http://books.toscrape.com/catalogue/category/books/science_22/index.html
Science,Tipping Point for Planet Earth: How Close Are We to the Edge?,1,£37.55,http://books.toscrape.com/catalogue/category/books/science_22/index.html
Science Fiction,Arena,4,£21.36,http://books.toscrape.com/catalogue/category/books/science-fiction_16/index.html
Science Fiction,Do Androids Dream of Electric Sheep? (Blade Runner #1),1,£51.48,http://books.toscrape.com/catalogue/category/books/science-fiction_16/index.html
Science Fiction,Dune (Dune #1),1,£54.86,http://books.toscrape.com/catalogue/category/books/science-fiction_16/index.html
Science Fiction,Foundation (Foundation (Publication Order) #1),1,£32.42,http://books.toscrape.com/catalogue/category/books/science-fiction_16/index.html
Science Fiction,Having the Barbarian's Baby (Ice Planet Barbarians #7.5),4,£34.96,http://books.toscrape.com/catalogue/category/books/science-fiction_16/index.html
Science Fiction,Join,5,£35.67,http://books.toscrape.com/catalogue/category/books/science-fiction_16/index.html
Science Fiction,"Life, the Universe and Everything (Hitchhiker's Guide to the Galaxy #3)",2,£33.26,http://books.toscrape.com/catalogue/category/books/science-fiction_16/index.html
Science Fiction,Mesaerion: The Best Science Fiction Stories 1800-1849,1,£37.59,http://books.toscrape.com/catalogue/category/books/science-fiction_16/index.html
Science Fiction,Ready Player One,4,£19.07,http://books.toscrape.com/catalogue/category/books/science-fiction_16/index.html
Science Fiction,Sleeping Giants (Themis Files #1),1,£48.74,http://books.toscrape.com/catalogue/category/books/science-fiction_16/index.html
Science Fiction,Soft Apocalypse,2,£26.12,http://books.toscrape.com/catalogue/category/books/science-fiction_16/index.html
Science Fiction,The Last Girl (The Dominion Trilogy #1),2,£36.26,http://books.toscrape.com/catalogue/category/books/science-fiction_16/index.html
Science Fiction,The Project,1,£10.65,http://books.toscrape.com/catalogue/category/books/science-fiction_16/index.html
Science Fiction,The Restaurant at the End of the Universe (Hitchhiker's Guide to the Galaxy #2),1,£10.92,http://books.toscrape.com/catalogue/category/books/science-fiction_16/index.html
Science Fiction,Three Wishes (River of Time: California #1),2,£44.18,http://books.toscrape.com/catalogue/category/books/science-fiction_16/index.html
Science Fiction,"William Shakespeare's Star Wars: Verily, A New Hope (William Shakespeare's Star Wars #4)",4,£43.30,http://books.toscrape.com/catalogue/category/books/science-fiction_16/index.html
Self Help,How to Be Miserable: 40 Strategies You Already Use,1,£46.03,http://books.toscrape.com/catalogue/category/books/self-help_41/index.html
Self Help,How to Stop Worrying and Start Living,5,£46.49,http://books.toscrape.com/catalogue/category/books/self-help_41/index.html
Self Help,Online Marketing for Busy Authors: A Step-By-Step Guide,1,£46.35,http://books.toscrape.com/catalogue/category/books/self-help_41/index.html
Self Help,"Overload: How to Unplug, Unwind, and Unleash Yourself from the Pressure of Stress",3,£52.15,http://books.toscrape.com/catalogue/category/books/self-help_41/index.html
Self Help,You Are a Badass: How to Stop Doubting Your Greatness and Start Living an Awesome Life,3,£12.08,http://books.toscrape.com/catalogue/category/books/self-help_41/index.html
Sequential Art,"Adulthood Is a Myth: A ""Sarah's Scribbles"" Collection",2,£10.90,http://books.toscrape.com/catalogue/category/books/sequential-art_5/page-2.html
Sequential Art,"Ajin: Demi-Human, Volume 1 (Ajin: Demi-Human #1)",4,£57.06,http://books.toscrape.com/catalogue/category/books/sequential-art_5/page-4.html
Sequential Art,Art Ops Vol. 1,3,£48.80,http://books.toscrape.com/catalogue/category/books/sequential-art_5/page-2.html
Sequential Art,Awkward,2,£38.02,http://books.toscrape.com/catalogue/category/books/sequential-art_5/page-3.html
Sequential Art,Batman: Europa,2,£32.01,http://books.toscrape.com/catalogue/category/books/sequential-art_5/page-2.html
Sequential Art,Batman: The Dark Knight Returns (Batman),5,£15.38,http://books.toscrape.com/catalogue/category/books/sequential-art_5/page-2.html
Sequential Art,Batman: The Long Halloween (Batman),2,£36.50,http://books.toscrape.com/catalogue/category/books/sequential-art_5/page-2.html
Sequential Art,"Bitch Planet, Vol. 1: Extraordinary Machine (Bitch Planet (Collected Editions))",2,£37.92,http://books.toscrape.com/catalogue/category/books/sequential-art_5/page-2.html
Sequential Art,"Black Butler, Vol. 1 (Black Butler #1)",1,£49.31,http://books.toscrape.com/catalogue/category/books/sequential-art_5/page-3.html
Sequential Art,"Bleach, Vol. 1: Strawberry and the Soul Reapers (Bleach #1)",5,£34.65,http://books.toscrape.com/catalogue/category/books/sequential-art_5/page-4.html
Sequential Art,Camp Midnight,4,£17.08,http://books.toscrape.com/catalogue/category/books/sequential-art_5/index.html
Sequential Art,"Codename Baboushka, Volume 1: The Conclave of Death",4,£36.72,http://books.toscrape.com/catalogue/category/books/sequential-art_5/index.html
Sequential Art,Danganronpa Volume 1,4,£51.99,http://books.toscrape.com/catalogue/category/books/sequential-art_5/index.html
Sequential Art,"Death Note, Vol. 5: Whiteout (Death Note #5)",1,£52.41,http://books.toscrape.com/catalogue/category/books/sequential-art_5/page-3.html
Sequential Art,"Death Note, Vol. 6: Give-and-Take (Death Note #6)",3,£36.39,http://books.toscrape.com/catalogue/category/books/sequential-art_5/page-3.html
Sequential Art,El Deafo,5,£57.62,http://books.toscrape.com/catalogue/category/books/sequential-art_5/page-2.html
Sequential Art,"Fables, Vol. 1: Legends in Exile (Fables #1)",4,£41.62,http://books.toscrape.com/catalogue/category/books/sequential-art_5/page-2.html
Sequential Art,"Fruits Basket, Vol. 1 (Fruits Basket #1)",5,£40.28,http://books.toscrape.com/catalogue/category/books/sequential-art_5/page-4.html
Sequential Art,"Fruits Basket, Vol. 2 (Fruits Basket #2)",5,£11.64,http://books.toscrape.com/catalogue/category/books/sequential-art_5/page-3.html
Sequential Art,"Fruits Basket, Vol. 3 (Fruits Basket #3)",2,£45.17,http://books.toscrape.com/catalogue/category/books/sequential-art_5/page-3.html
Sequential Art,"Fruits Basket, Vol. 4 (Fruits Basket #4)",4,£50.44,http://books.toscrape.com/catalogue/category/books/sequential-art_5/page-3.html
Sequential Art,"Fruits Basket, Vol. 5 (Fruits Basket #5)",1,£16.33,http://books.toscrape.com/catalogue/category/books/sequential-art_5/page-3.html
Sequential Art,"Fruits Basket, Vol. 6 (Fruits Basket #6)",4,£20.96,http://books.toscrape.com/catalogue/category/books/sequential-art_5/page-3.html
Sequential Art,"Fruits Basket, Vol. 7 (Fruits Basket #7)",1,£19.57,http://books.toscrape.com/catalogue/category/books/sequential-art_5/page-3.html
Sequential Art,"Fruits Basket, Vol. 9 (Fruits Basket #9)",4,£33.95,http://books.toscrape.com/catalogue/category/books/sequential-art_5/page-2.html
Sequential Art,"Giant Days, Vol. 1 (Giant Days #1-4)",4,£56.76,http://books.toscrape.com/catalogue/category/books/sequential-art_5/page-4.html
Sequential Art,"Giant Days, Vol. 2 (Giant Days #5-8)",2,£22.11,http://books.toscrape.com/catalogue/category/books/sequential-art_5/index.html
Sequential Art,"Grayson, Vol 3: Nemesis (Grayson #3)",1,£42.72,http://books.toscrape.com/catalogue/category/books/sequential-art_5/page-3.html
Sequential Art,"Hawkeye, Vol. 1: My Life as a Weapon (Hawkeye #1)",3,£45.24,http://books.toscrape.com/catalogue/category/books/sequential-art_5/page-4.html
Sequential Art,"I Hate Fairyland, Vol. 1: Madly Ever After (I Hate Fairyland (Compilations) #1-5)",2,£29.17,http://books.toscrape.com/catalogue/category/books/sequential-art_5/index.html
Sequential Art,I am a Hero Omnibus Volume 1,3,£54.63,http://books.toscrape.com/catalogue/category/books/sequential-art_5/index.html
Sequential Art,Lowriders to the Center of the Earth (Lowriders in Space #2),2,£51.51,http://books.toscrape.com/catalogue/category/books/sequential-art_5/page-2.html
Sequential Art,Lumberjanes Vol. 3: A Terrible Plan (Lumberjanes #9-12),2,£19.92,http://books.toscrape.com/catalogue/category/books/sequential-art_5/index.html
Sequential Art,"Lumberjanes, Vol. 1: Beware the Kitten Holy (Lumberjanes #1-4)",3,£45.61,http://books.toscrape.com/catalogue/category/books/sequential-art_5/index.html
Sequential Art,"Lumberjanes, Vol. 2: Friendship to the Max (Lumberjanes #5-8)",2,£46.91,http://books.toscrape.com/catalogue/category/books/sequential-art_5/index.html
Sequential Art,"Ms. Marvel, Vol. 1: No Normal (Ms. Marvel (2014-2015) #1)",4,£39.39,http://books.toscrape.com/catalogue/category/books/sequential-art_5/page-4.html
Sequential Art,"Naruto (3-in-1 Edition), Vol. 14: Includes Vols. 40, 41 & 42 (Naruto: Omnibus #14)",2,£38.39,http://books.toscrape.com/catalogue/category/books/sequential-art_5/page-2.html
Sequential Art,Original Fake,3,£31.45,http://books.toscrape.com/catalogue/category/books/sequential-art_5/page-3.html
Sequential Art,"Ouran High School Host Club, Vol. 1 (Ouran High School Host Club #1)",3,£29.87,http://books.toscrape.com/catalogue/category/books/sequential-art_5/page-4.html
Sequential Art,"Outcast, Vol. 1: A Darkness Surrounds Him (Outcast #1)",4,£15.44,http://books.toscrape.com/catalogue/category/books/sequential-art_5/index.html
Sequential Art,"Paper Girls, Vol. 1 (Paper Girls #1-5)",4,£21.71,http://books.toscrape.com/catalogue/category/books/sequential-art_5/page-4.html
Sequential Art,Patience,3,£10.16,http://books.toscrape.com/catalogue/category/books/sequential-art_5/index.html
Sequential Art,Persepolis: The Story of a Childhood (Persepolis #1-2),1,£39.13,http://books.toscrape.com/catalogue/category/books/sequential-art_5/page-3.html
Sequential Art,"Pop Gun War, Volume 1: Gift",1,£18.97,http://books.toscrape.com/catalogue/category/books/sequential-art_5/index.html
Sequential Art,"Princess Jellyfish 2-in-1 Omnibus, Vol. 01 (Princess Jellyfish 2-in-1 Omnibus #1)",5,£13.61,http://books.toscrape.com/catalogue/category/books/sequential-art_5/index.html
Sequential Art,Prodigy: The Graphic Novel (Legend: The Graphic Novel #2),3,£43.63,http://books.toscrape.com/catalogue/category/books/sequential-art_5/page-3.html
Sequential Art,"Rat Queens, Vol. 1: Sass & Sorcery (Rat Queens (Collected Editions) #1-5)",5,£46.96,http://books.toscrape.com/catalogue/category/books/sequential-art_5/page-4.html
Sequential Art,"Rat Queens, Vol. 3: Demons (Rat Queens (Collected Editions) #11-15)",3,£50.40,http://books.toscrape.com/catalogue/category/books/sequential-art_5/index.html
Sequential Art,"Red Hood/Arsenal, Vol. 1: Open for Business (Red Hood/Arsenal #1)",2,£25.48,http://books.toscrape.com/catalogue/category/books/sequential-art_5/page-2.html
Sequential Art,Robin War,3,£47.82,http://books.toscrape.com/catalogue/category/books/sequential-art_5/page-2.html
Sequential Art,Roller Girl,5,£14.10,http://books.toscrape.com/catalogue/category/books/sequential-art_5/page-2.html
Sequential Art,"Saga, Volume 1 (Saga (Collected Editions) #1)",1,£28.48,http://books.toscrape.com/catalogue/category/books/sequential-art_5/page-4.html
Sequential Art,"Saga, Volume 2 (Saga (Collected Editions) #2)",3,£11.75,http://books.toscrape.com/catalogue/category/books/sequential-art_5/page-3.html
Sequential Art,"Saga, Volume 3 (Saga (Collected Editions) #3)",5,£21.57,http://books.toscrape.com/catalogue/category/books/sequential-art_5/page-3.html
Sequential Art,"Saga, Volume 5 (Saga (Collected Editions) #5)",2,£51.04,http://books.toscrape.com/catalogue/category/books/sequential-art_5/index.html
Sequential Art,Scott Pilgrim's Precious Little Life (Scott Pilgrim #1),5,£52.29,http://books.toscrape.com/catalogue/category/books/sequential-art_5/index.html
Sequential Art,"Skip Beat!, Vol. 01 (Skip Beat! #1)",3,£42.12,http://books.toscrape.com/catalogue/category/books/sequential-art_5/page-4.html
Sequential Art,"So Cute It Hurts!!, Vol. 6 (So Cute It Hurts!! #6)",4,£35.43,http://books.toscrape.com/catalogue/category/books/sequential-art_5/page-2.html
Sequential Art,Superman Vol. 1: Before Truth (Superman by Gene Luen Yang #1),5,£11.89,http://books.toscrape.com/catalogue/category/books/sequential-art_5/page-2.html
Sequential Art,The Complete Maus (Maus #1-2),3,£10.64,http://books.toscrape.com/catalogue/category/books/sequential-art_5/page-4.html
Sequential Art,"The Demon Prince of Momochi House, Vol. 4 (The Demon Prince of Momochi House #4)",2,£27.88,http://books.toscrape.com/catalogue/category/books/sequential-art_5/page-3.html
Sequential Art,The Nameless City (The Nameless City #1),4,£38.16,http://books.toscrape.com/catalogue/category/books/sequential-art_5/index.html
Sequential Art,"The Sandman, Vol. 1: Preludes and Nocturnes (The Sandman (volumes) #1)",3,£54.12,http://books.toscrape.com/catalogue/category/books/sequential-art_5/page-4.html
Sequential Art,"The Sandman, Vol. 2: The Doll's House (The Sandman (volumes) #2)",1,£54.81,http://books.toscrape.com/catalogue/category/books/sequential-art_5/page-3.html
Sequential Art,"The Sandman, Vol. 3: Dream Country (The Sandman (volumes) #3)",5,£55.55,http://books.toscrape.com/catalogue/category/books/sequential-art_5/page-3.html
Sequential Art,The Shadow Hero (The Shadow Hero),1,£33.14,http://books.toscrape.com/catalogue/category/books/sequential-art_5/page-2.html
